Title,Category,Best Paper
Visual Reaction: Learning to Play Catch With Your Drone,Computer Vision,FALSE
Learning to See Through Obstructions,Computer Vision,FALSE
SpeedNet: Learning the Speediness in Videos,Computer Vision,FALSE
IMRAM: Iterative Matching With Recurrent Attention Memory for Cross-Modal Image-Text Retrieval,Computer Vision,FALSE
Satellite Image Time Series Classification With Pixel-Set Encoders and Temporal Self-Attention,Computer Vision,FALSE
"Train in Germany, Test in the USA: Making 3D Object Detectors Generalize",Computer Vision,FALSE
CARP: Compression Through Adaptive Recursive Partitioning for Multi-Dimensional Images,Computer Vision,FALSE
Listen to Look: Action Recognition by Previewing Audio,Computer Vision,FALSE
Memory Enhanced Global-Local Aggregation for Video Object Detection,Computer Vision,FALSE
Self-Training With Noisy Student Improves ImageNet Classification,Computer Vision,FALSE
Distilling Cross-Task Knowledge via Relationship Matching,Computer Vision,FALSE
Multi-Modal Graph Neural Network for Joint Reasoning on Vision and Scene Text,Computer Vision,FALSE
Detecting Adversarial Samples Using Influence Functions and Nearest Neighbors,Computer Vision,FALSE
LiDAR-Based Online 3D Video Object Detection With Graph-Based Message Passing and Spatiotemporal Transformer Attention,Computer Vision,FALSE
Iterative Context-Aware Graph Inference for Visual Dialog,Computer Vision,FALSE
Unsupervised Person Re-Identification via Multi-Label Classification,Computer Vision,FALSE
Hit-Detector: Hierarchical Trinity Architecture Search for Object Detection,Computer Vision,FALSE
Visual-Semantic Matching by Exploring High-Order Attention and Distraction,Computer Vision,FALSE
Disparity-Aware Domain Adaptation in Stereo Image Restoration,Computer Vision,FALSE
Assessing Eye Aesthetics for Automatic Multi-Reference Eye In-Painting,Computer Vision,FALSE
Equalization Loss for Long-Tailed Object Recognition,Computer Vision,FALSE
Sideways: Depth-Parallel Training of Video Models,Computer Vision,FALSE
Hierarchical Conditional Relation Networks for Video Question Answering,Computer Vision,FALSE
RankMI: A Mutual Information Maximizing Ranking Loss,Computer Vision,FALSE
HAMBox: Delving Into Mining High-Quality Anchors on Face Detection,Computer Vision,FALSE
McFlow: Monte Carlo Flow Models for Data Imputation,Computer Vision,FALSE
MonoPair: Monocular 3D Object Detection Using Pairwise Spatial Relationships,Computer Vision,FALSE
KeyPose: Multi-View 3D Labeling and Keypoint Estimation for Transparent Objects,Computer Vision,FALSE
Putting Visual Object Recognition in Context,Computer Vision,FALSE
Multi-Path Learning for Object Pose Estimation Across Domains,Computer Vision,FALSE
Instance Credibility Inference for Few-Shot Learning,Computer Vision,FALSE
From Paris to Berlin: Discovering Fashion Style Influences Around the World,Computer Vision,FALSE
Severity-Aware Semantic Segmentation With Reinforced Wasserstein Training,Computer Vision,FALSE
Sketchformer: Transformer-Based Representation for Sketched Structure,Computer Vision,FALSE
Detail-recovery Image Deraining via Context Aggregation Networks,Computer Vision,FALSE
Dynamic Refinement Network for Oriented and Densely Packed Object Detection,Computer Vision,FALSE
Self-Trained Deep Ordinal Regression for End-to-End Video Anomaly Detection,Computer Vision,FALSE
Smoothing Adversarial Domain Attack and P-Memory Reconsolidation for Cross-Domain Person Re-Identification,Computer Vision,FALSE
Predicting Sharp and Accurate Occlusion Boundaries in Monocular Depth Estimation Using Displacement Fields,Computer Vision,FALSE
Spatiotemporal Fusion in 3D CNNs: A Probabilistic View,Computer Vision,FALSE
LiDARsim: Realistic LiDAR Simulation by Leveraging the Real World,Computer Vision,FALSE
Counting Out Time: Class Agnostic Video Repetition Counting in the Wild,Computer Vision,FALSE
Inducing Hierarchical Compositional Model by Sparsifying Generator Network,Computer Vision,FALSE
What Deep CNNs Benefit From Global Covariance Pooling: An Optimization Perspective,Computer Vision,FALSE
EmotiCon: Context-Aware Multimodal Emotion Recognition Using Frege's Principle,Computer Vision,FALSE
Universal Weighting Metric Learning for Cross-Modal Matching,Computer Vision,FALSE
Learning a Dynamic Map of Visual Appearance,Computer Vision,FALSE
Learning From Synthetic Animals,Computer Vision,FALSE
3D Part Guided Image Editing for Fine-Grained Object Understanding,Computer Vision,FALSE
Learning Unseen Concepts via Hierarchical Decomposition and Composition,Computer Vision,FALSE
Multi-Modality Cross Attention Network for Image and Sentence Matching,Computer Vision,FALSE
Self-Supervised Domain-Aware Generative Network for Generalized Zero-Shot Learning,Computer Vision,FALSE
EPOS: Estimating 6D Pose of Objects With Symmetries,Computer Vision,FALSE
Object Relational Graph With Teacher-Recommended Learning for Video Captioning,Computer Vision,FALSE
Texture and Shape Biased Two-Stream Networks for Clothing Classification and Attribute Recognition,Computer Vision,FALSE
Combining Detection and Tracking for Human Pose Estimation in Videos,Computer Vision,FALSE
Few Sample Knowledge Distillation for Efficient Network Compression,Computer Vision,FALSE
Context R-CNN: Long Term Temporal Context for Per-Camera Object Detection,Computer Vision,FALSE
Temporal-Context Enhanced Detection of Heavily Occluded Pedestrians,Computer Vision,FALSE
NMS by Representative Region: Towards Crowded Pedestrian Detection by Proposal Pairing,Computer Vision,FALSE
PhraseCut: Language-Based Image Segmentation in the Wild,Computer Vision,FALSE
Learning User Representations for Open Vocabulary Image Hashtag Prediction,Computer Vision,FALSE
PFCNN: Convolutional Neural Networks on 3D Surfaces Using Parallel Frames,Computer Vision,FALSE
Learning Weighted Submanifolds With Variational Autoencoders and Riemannian Variational Autoencoders,Computer Vision,FALSE
Learning Situational Driving,Computer Vision,FALSE
Pose-Guided Visible Part Matching for Occluded Person ReID,Computer Vision,FALSE
Online Knowledge Distillation via Collaborative Learning,Computer Vision,FALSE
Probabilistic Pixel-Adaptive Refinement Networks,Computer Vision,FALSE
"""Looking at the Right Stuff"" - Guided Semantic-Gaze for Autonomous Driving",Computer Vision,FALSE
Social-STGCNN: A Social Spatio-Temporal Graph Convolutional Neural Network for Human Trajectory Prediction,Computer Vision,FALSE
Efficient Neural Vision Systems Based on Convolutional Image Acquisition,Computer Vision,FALSE
DAVD-Net: Deep Audio-Aided Video Decompression of Talking Heads,Computer Vision,FALSE
Referring Image Segmentation via Cross-Modal Progressive Comprehension,Computer Vision,FALSE
SAPIEN: A SimulAted Part-Based Interactive ENvironment,Computer Vision,FALSE
Appearance Shock Grammar for Fast Medial Axis Extraction From Real Images,Computer Vision,FALSE
TransMatch: A Transfer-Learning Scheme for Semi-Supervised Few-Shot Learning,Computer Vision,FALSE
Solving Mixed-Modal Jigsaw Puzzle for Fine-Grained Sketch-Based Image Retrieval,Computer Vision,FALSE
PV-RCNN: Point-Voxel Feature Set Abstraction for 3D Object Detection,Computer Vision,FALSE
A Real-Time Cross-Modality Correlation Filtering Method for Referring Expression Comprehension,Computer Vision,FALSE
Cross-Modal Cross-Domain Moment Alignment Network for Person Search,Computer Vision,FALSE
Smooth Shells: Multi-Scale Shape Registration With Functional Maps,Computer Vision,FALSE
PnPNet: End-to-End Perception and Prediction With Tracking in the Loop,Computer Vision,FALSE
Exemplar Normalization for Learning Deep Representation,Computer Vision,FALSE
Graph-Structured Referring Expression Reasoning in the Wild,Computer Vision,FALSE
Feature-Metric Registration: A Fast Semi-Supervised Approach for Robust Point Cloud Registration Without Correspondences,Computer Vision,FALSE
The Garden of Forking Paths: Towards Multi-Future Trajectory Prediction,Computer Vision,FALSE
PolarMask: Single Shot Instance Segmentation With Polar Representation,Computer Vision,FALSE
Towards Learning a Generic Agent for Vision-and-Language Navigation via Pre-Training,Computer Vision,FALSE
Boosting Few-Shot Learning With Adaptive Margin Loss,Computer Vision,FALSE
From Depth What Can You See? Depth Completion via Auxiliary Image Reconstruction,Computer Vision,FALSE
PuppeteerGAN: Arbitrary Portrait Animation With Semantic-Aware Appearance Transformation,Computer Vision,FALSE
Active Speakers in Context,Computer Vision,FALSE
3DSSD: Point-Based 3D Single Stage Object Detector,Computer Vision,FALSE
Learning to Learn Cropping Models for Different Aspect Ratio Requirements,Computer Vision,FALSE
nuScenes: A Multimodal Dataset for Autonomous Driving,Computer Vision,FALSE
Learning Visual Emotion Representations From Web Data,Computer Vision,FALSE
Fine-Grained Video-Text Retrieval With Hierarchical Graph Reasoning,Computer Vision,FALSE
Generative-Discriminative Feature Representations for Open-Set Recognition,Computer Vision,FALSE
RandLA-Net: Efficient Semantic Segmentation of Large-Scale Point Clouds,Computer Vision,FALSE
Learning to Structure an Image With Few Colors,Computer Vision,FALSE
Discriminative Multi-Modality Speech Recognition,Computer Vision,FALSE
Improving Convolutional Networks With Self-Calibrated Convolutions,Computer Vision,FALSE
CenterMask: Real-Time Anchor-Free Instance Segmentation,Computer Vision,FALSE
Where Does It Exist: Spatio-Temporal Video Grounding for Multi-Form Sentences,Computer Vision,FALSE
Autolabeling 3D Objects With Differentiable Rendering of SDF Shape Priors,Computer Vision,FALSE
Adaptive Fractional Dilated Convolution Network for Image Aesthetics Assessment,Computer Vision,FALSE
